mvmt_id,node_id,name,ib_link_id,start_ib_lane,end_ib_lane,ob_link_id,start_ob_lane,end_ob_lane,type,penalty,capacity,ctrl_type,op_note
137646,78960,,42158,1,2,38981,1,2,,,,   ,
137647,78960,,42295,2,2,38979,1,1,,,,   ,
137648,78960,,42295,1,2,38980,1,2,,,,   ,
137649,78961,,38979,1,1,38982,1,2,,,,   ,
137650,78961,,42513,1,2,38982,1,2,,,,   ,
137889,63751,,8148,1,1,39212,1,1,,,,   ,
137890,63751,,8151,1,1,39211,1,1,,,,   ,
137891,10000241,,42824,1,2,39214,1,2,,,,   ,
137892,10000242,,43281,1,2,39213,1,2,,,,   ,
137893,10000243,,41376,1,1,39216,1,1,,,,   ,
137894,10000244,,41424,1,1,39215,1,1,,,,   ,
137895,77595,,35316,1,1,39218,1,1,,,,   ,
137896,77595,,57791,1,1,39217,1,1,,,,   ,
137897,77525,,35110,1,1,39220,1,1,,,,   ,
137898,77525,,35156,1,1,39219,1,1,,,,   ,
137903,10000007,,8552,1,1,39226,1,1,,,,   ,
137904,10000008,,8554,1,1,39225,1,1,,,,   ,
137909,77631,,35417,1,2,39232,1,2,,,,   ,
137910,77631,,35443,1,2,39231,1,2,,,,   ,
137911,77241,,34193,1,1,39234,1,1,,,,   ,
137912,77241,,34534,1,1,39233,1,1,,,,   ,
137913,77218,,34124,1,1,39236,1,1,,,,   ,
137914,77218,,34184,1,1,39235,1,1,,,,   ,
138051,74713,,27583,1,2,39355,1,2,,,,   ,
138052,74713,,33526,1,2,39354,1,2,,,,   ,
138057,10000009,,8632,1,1,39361,1,1,,,,   ,
138058,10000010,,36006,1,1,39360,1,1,,,,   ,
138245,77121,,33762,1,2,39503,1,2,,,,   ,
138246,77121,,33807,1,2,39502,1,2,,,,   ,
138287,79053,,55635,1,2,39545,1,2,,,,   ,
138288,79053,,58203,1,2,39544,1,2,,,,   ,
138289,77312,,34434,1,2,39547,1,2,,,,   ,
138290,77312,,34569,1,1,39546,1,1,,,,   ,
138291,77227,,34145,1,3,39549,1,2,,,,   ,
138292,77227,,34303,1,2,39548,1,3,,,,   ,
138293,10000177,,34570,1,2,39551,1,2,,,,   ,
138294,10000178,,34680,1,1,39550,1,1,,,,   ,
138877,77380,,34664,1,2,40125,1,2,,,,   ,
138878,77380,,35092,1,2,40124,1,2,,,,   ,
138879,10000245,,41238,1,2,40127,1,2,,,,   ,
138880,10000246,,41560,1,2,40126,1,2,,,,   ,
138881,64783,,9716,1,2,40129,1,2,,,,   ,
138882,64783,,41327,1,1,40128,1,1,,,,   ,
138913,10000029,,10122,1,2,40161,1,2,,,,   ,
138914,10000030,,44135,1,1,40160,1,1,,,,   ,
138915,64456,,9356,1,1,40163,1,1,,,,   ,
138916,64456,,37786,1,2,40162,1,2,,,,   ,
138917,79095,,41909,1,1,40165,1,1,,,,   ,
138918,79095,,41961,1,2,40164,1,2,,,,   ,
138919,64611,,9519,1,2,40167,1,2,,,,   ,
138920,64611,,15919,1,1,40166,1,1,,,,   ,
138921,79097,,41962,1,2,40169,1,2,,,,   ,
138922,79097,,42511,1,2,40168,1,2,,,,   ,
138937,65137,,10169,1,1,40185,1,1,,,,   ,
138938,65137,,43812,1,2,40184,1,2,,,,   ,
138939,10000017,,9378,1,1,40187,1,1,,,,   ,
138940,10000018,,10103,1,1,40186,1,1,,,,   ,
138941,70667,,18873,1,4,40189,1,4,,,,   ,
138942,70667,,18886,1,3,40188,1,4,,,,   ,
138943,79107,,43954,1,1,40191,1,1,,,,   ,
138944,79107,,43975,1,2,40190,1,2,,,,   ,
138945,65145,,10177,1,4,40193,1,4,,,,   ,
138946,65145,,43671,1,4,40192,1,4,,,,   ,
138947,79108,,43488,1,4,40195,1,3,,,,   ,
138948,79108,,43672,1,3,40194,1,4,,,,   ,
138949,79109,,43372,1,1,40197,1,1,,,,   ,
138950,79109,,43388,1,2,40196,1,2,,,,   ,
138951,77934,,36473,1,2,40199,1,2,,,,   ,
138952,77934,,43373,1,2,40198,1,2,,,,   ,
138953,79110,,43006,1,2,40201,1,2,,,,   ,
138954,79110,,43107,1,2,40200,1,2,,,,   ,
138955,77547,,35167,1,1,40203,1,1,,,,   ,
138956,77547,,35176,1,2,40202,1,2,,,,   ,
138957,77544,,35163,1,4,40205,1,4,,,,   ,
138958,77544,,58200,1,4,40204,1,4,,,,   ,
138959,10000203,,35712,1,1,40207,1,1,,,,   ,
138960,10000204,,35765,1,1,40206,1,1,,,,   ,
138961,79111,,41502,1,1,40209,1,1,,,,   ,
138962,79111,,41570,1,1,40208,1,1,,,,   ,
138963,68994,,15841,1,2,40211,1,2,,,,   ,
138964,68994,,43114,1,2,40210,1,2,,,,   ,
138965,79115,,43075,1,1,40213,1,1,,,,   ,
138966,79115,,43115,1,1,40212,1,1,,,,   ,
138967,79116,,43221,1,2,40214,1,2,,,,   ,
138968,79117,,43162,1,4,40216,1,4,,,,   ,
138969,79117,,43229,1,4,40215,1,4,,,,   ,
138970,79118,,43040,1,4,40218,1,4,,,,   ,
138971,79118,,43163,1,4,40217,1,4,,,,   ,
138972,79119,,42932,1,1,40220,1,1,,,,   ,
138973,79119,,43041,1,1,40219,1,1,,,,   ,
138974,64508,,9403,1,3,40222,1,3,,,,   ,
138975,64508,,43716,1,2,40221,1,2,,,,   ,
138976,77938,,36499,1,1,40224,1,1,,,,   ,
138977,77938,,43735,1,1,40223,1,1,,,,   ,
138978,77939,,36502,1,3,40226,1,3,,,,   ,
138979,77939,,43919,1,2,40225,1,2,,,,   ,
138980,79122,,43474,1,3,40228,1,3,,,,   ,
138981,79122,,43638,1,3,40227,1,3,,,,   ,
138982,64524,,9417,1,1,40230,1,1,,,,   ,
138983,64524,,43369,1,1,40229,1,1,,,,   ,
138984,79124,,40234,1,2,40232,1,2,,,,   ,
138985,79124,,40234,2,2,40233,1,1,,,,   ,
138986,79124,,43300,1,2,40231,1,2,,,,   ,
138987,79124,,43300,1,1,40233,1,1,,,,   ,
138988,79124,,55524,1,1,40231,1,2,,,,   ,
138989,79124,,55524,1,1,40232,1,2,,,,   ,
138990,79125,,40231,1,2,40235,1,2,,,,   ,
138991,79125,,43201,1,2,40234,1,2,,,,   ,
138992,79129,,43008,1,2,40237,1,2,,,,   ,
138993,79129,,43177,1,2,40236,1,2,,,,   ,
138994,79130,,42830,1,4,40239,1,4,,,,   ,
138995,79130,,42960,1,4,40238,1,4,,,,   ,
138996,77446,,34894,1,1,40241,1,1,,,,   ,
138997,77446,,36457,1,1,40240,1,1,,,,   ,
138998,77436,,34857,1,1,40243,1,1,,,,   ,
138999,77436,,35424,1,1,40242,1,1,,,,   ,
139000,77455,,34925,1,1,40245,1,1,,,,   ,
139001,77455,,40265,1,1,40244,1,1,,,,   ,
139002,10000185,,34983,1,2,40247,1,2,,,,   ,
139003,10000186,,35121,1,2,40246,1,2,,,,   ,
139004,77570,,35252,1,2,40249,1,2,,,,   ,
139005,77570,,55583,1,2,40248,1,2,,,,   ,
139006,77475,,34990,1,2,40251,1,2,,,,   ,
139007,77475,,35001,1,2,40250,1,2,,,,   ,
139008,77491,,35029,1,2,40253,1,2,,,,   ,
139009,77491,,35262,1,2,40252,1,2,,,,   ,
139010,10000199,,35600,1,2,40255,1,2,,,,   ,
139011,10000200,,35798,1,2,40254,1,2,,,,   ,
139012,77592,,35309,1,2,40257,1,1,,,,   ,
139013,77592,,35343,1,1,40256,1,2,,,,   ,
139014,77615,,35383,1,1,40259,1,1,,,,   ,
139015,77615,,35477,1,1,40258,1,1,,,,   ,
139016,77598,,35327,1,1,40261,1,1,,,,   ,
139017,77598,,35427,1,1,40260,1,1,,,,   ,
139018,10000191,,35299,1,2,40263,1,2,,,,   ,
139019,10000192,,35428,1,2,40262,1,2,,,,   ,
139020,77578,,35265,1,2,40265,1,1,,,,   ,
139021,77578,,40245,1,1,40264,1,2,,,,   ,
139022,77579,,35266,1,2,40267,1,2,,,,   ,
139023,77579,,36613,1,2,40266,1,2,,,,   ,
139024,77610,,35367,1,2,40269,1,2,,,,   ,
139025,77610,,35570,1,2,40268,1,2,,,,   ,
139026,77616,,35384,1,1,40271,1,1,,,,   ,
139027,77616,,35386,1,1,40270,1,1,,,,   ,
139028,77590,,35305,1,1,40273,1,2,,,,   ,
139029,77590,,35305,1,3,40274,1,2,,,,   ,
139030,77590,,35374,2,2,40272,1,2,,,,   ,
139031,77590,,35374,1,1,40274,1,2,,,,   ,
139032,77590,,35387,1,2,40272,1,2,,,,   ,
139033,77590,,35387,2,2,40273,1,2,,,,   ,
139034,77660,,35527,1,3,40276,1,3,,,,   ,
139035,77660,,35724,1,3,40275,1,3,,,,   ,
139036,77619,,35388,1,2,40278,1,2,,,,   ,
139037,77619,,35683,1,2,40277,1,2,,,,   ,
139038,77702,,35684,1,2,40280,1,2,,,,   ,
139039,77702,,35908,1,1,40279,1,1,,,,   ,
139040,77698,,35675,1,3,40282,1,3,,,,   ,
139041,77698,,35748,1,3,40281,1,3,,,,   ,
139042,77682,,35595,1,3,40284,1,3,,,,   ,
139043,77682,,35624,1,3,40283,1,3,,,,   ,
139044,72764,,22959,1,3,40286,1,3,,,,   ,
139045,72764,,35899,1,3,40285,1,3,,,,   ,
139046,77805,,36016,1,3,40288,1,3,,,,   ,
139047,77805,,41251,1,3,40287,1,3,,,,   ,
139048,10000219,,36118,1,3,40290,1,3,,,,   ,
139049,10000220,,41320,1,3,40289,1,3,,,,   ,
139050,72253,,21888,1,2,40292,1,2,,,,   ,
139051,72253,,36192,1,2,40291,1,2,,,,   ,
139052,77856,,36168,1,4,40294,1,5,,,,   ,
139053,77856,,41315,1,3,40293,1,4,,,,   ,
139054,77729,,35769,1,3,40296,1,3,,,,   ,
139055,77729,,55578,1,2,40295,1,2,,,,   ,
139056,79134,,41802,1,1,40298,1,1,,,,   ,
139057,79134,,41810,1,1,40297,1,1,,,,   ,
139058,79135,,41479,1,2,40300,1,2,,,,   ,
139059,79135,,41671,1,2,40299,1,2,,,,   ,
139060,10000247,,41831,1,2,40302,1,2,,,,   ,
139061,10000248,,41953,1,2,40301,1,2,,,,   ,
139062,72264,,21897,1,2,40304,1,2,,,,   ,
139063,72264,,42040,1,2,40303,1,2,,,,   ,
139064,79139,,42290,1,2,40306,1,2,,,,   ,
139065,79139,,42533,1,2,40305,1,2,,,,   ,
139066,79140,,42159,1,2,40308,1,2,,,,   ,
139067,79140,,42228,1,2,40307,1,2,,,,   ,
139068,79142,,42047,1,2,40310,1,2,,,,   ,
139069,79142,,42160,1,3,40309,1,3,,,,   ,
139070,10000251,,41621,1,3,40312,1,3,,,,   ,
139071,10000252,,41676,1,3,40311,1,3,,,,   ,
139072,79146,,41646,1,2,40314,1,3,,,,   ,
139073,79146,,41813,1,3,40313,1,3,,,,   ,
139074,79148,,41577,1,2,40316,1,2,,,,   ,
139075,79148,,41737,1,2,40315,1,2,,,,   ,
139076,77895,,36271,1,2,40318,1,2,,,,   ,
139077,77895,,41377,1,2,40317,1,2,,,,   ,
139078,79151,,41378,1,1,40320,1,1,,,,   ,
139079,79151,,41461,1,1,40319,1,1,,,,   ,
139080,77896,,36272,1,2,40322,1,2,,,,   ,
139081,77896,,41292,1,2,40321,1,2,,,,   ,
139082,10000253,,41379,1,2,40324,1,2,,,,   ,
139083,10000254,,41578,1,2,40323,1,2,,,,   ,
139084,77861,,36179,1,3,40326,1,3,,,,   ,
139085,77861,,41293,1,3,40325,1,3,,,,   ,
139086,10000217,,36108,1,2,40328,1,2,,,,   ,
139087,10000218,,36273,1,2,40327,1,2,,,,   ,
139088,79154,,41421,1,3,40330,1,3,,,,   ,
139089,79154,,41622,1,3,40329,1,3,,,,   ,
139090,79155,,41422,1,1,40332,1,1,,,,   ,
139091,79155,,41487,1,1,40331,1,1,,,,   ,
139092,79156,,41258,1,1,40334,1,1,,,,   ,
139093,79156,,41333,1,1,40333,1,1,,,,   ,
139094,77885,,36249,1,1,40336,1,1,,,,   ,
139095,77885,,41259,1,1,40335,1,1,,,,   ,
139096,77849,,36148,1,2,40338,1,2,,,,   ,
139097,77849,,36216,1,2,40337,1,2,,,,   ,
139098,10000221,,36149,1,3,40340,1,3,,,,   ,
139099,10000222,,41260,1,3,40339,1,3,,,,   ,
139100,77824,,36072,1,2,40342,1,2,,,,   ,
139101,77824,,36150,1,2,40341,1,2,,,,   ,
139102,10000211,,35955,1,2,40344,1,2,,,,   ,
139103,10000212,,36033,1,2,40343,1,2,,,,   ,
139104,10000215,,36034,1,2,40346,1,2,,,,   ,
139105,10000216,,36109,1,2,40345,1,2,,,,   ,
139106,77785,,35956,1,3,40348,1,3,,,,   ,
139107,77785,,36151,1,3,40347,1,3,,,,   ,
139108,10000255,,41294,1,2,40350,1,2,,,,   ,
139109,10000256,,41349,1,2,40349,1,2,,,,   ,
139110,77881,,36240,1,2,40352,1,2,,,,   ,
139111,77881,,41350,1,2,40351,1,2,,,,   ,
139112,10000257,,41252,1,3,40354,1,3,,,,   ,
139113,10000258,,41413,1,3,40353,1,3,,,,   ,
139114,10000223,,36241,1,2,40356,1,2,,,,   ,
139115,10000224,,41253,1,2,40355,1,2,,,,   ,
139116,10000259,,41414,1,3,40358,1,3,,,,   ,
139117,10000260,,41601,1,3,40357,1,3,,,,   ,
139122,79162,,41738,1,2,40364,1,2,,,,   ,
139123,79162,,41814,1,2,40363,1,2,,,,   ,
139154,64149,,8634,1,1,40396,1,1,,,,   ,
139155,64149,,41441,1,1,40395,1,1,,,,   ,
139156,10000261,,41702,1,1,40398,1,1,,,,   ,
139157,10000262,,42010,1,1,40397,1,1,,,,   ,
139347,73665,,41979,1,2,40532,1,2,,,,   ,
139349,73665,,42369,1,2,40531,1,2,,,,   ,
139788,73498,,40205,1,4,58201,1,4,,,,   ,
139790,73498,,58212,1,2,58200,1,4,,,,   ,
139791,73498,,58212,3,4,58201,1,4,,,,   ,
139793,77418,,34810,1,2,58203,1,2,,,,   ,
139794,77418,,34810,2,2,58204,1,4,,,,   ,
139798,77418,,39545,1,2,58204,1,4,,,,   ,
139800,77418,,58132,1,1,58203,1,2,,,,   ,
139801,77418,,58132,2,2,58204,1,4,,,,   ,
139802,85111,,58204,1,1,58205,1,2,,,,   ,
139803,85111,,58204,1,4,58206,1,4,,,,   ,
139806,85112,,58206,1,4,58207,1,4,,,,   ,
139807,77440,,34882,3,4,58208,1,1,,,,   ,
139808,77440,,34882,1,2,58209,1,4,,,,   ,
139809,77440,,58207,4,4,58208,1,1,,,,   ,
139810,77440,,58207,1,4,58209,1,4,,,,   ,
139811,85113,,58209,1,4,58210,1,4,,,,   ,
139813,85114,,58210,1,4,58212,1,4,,,,   ,
139814,85080,,58135,1,4,58213,1,4,,,,   ,
139844,70813,,35435,1,2,58235,1,2,,,,   ,
139846,70813,,35506,1,2,58234,1,2,,,,   ,
140238,77830,,36085,1,1,41226,1,1,,,,   ,
140239,77830,,41525,1,1,41225,1,1,,,,   ,
140258,77797,,35996,2,2,41237,1,2,,,,Signal,
140259,77797,,35996,1,2,41238,1,2,,,,Signal,
140260,77797,,35996,1,1,41239,1,1,,,,Signal,
140261,77797,,36263,1,1,41236,1,2,,,,Signal,
140262,77797,,36263,1,1,41238,1,2,,,,Signal,
140263,77797,,36263,1,1,41239,1,1,,,,Signal,
140264,77797,,40126,1,2,41236,1,2,,,,Signal,
140265,77797,,40126,1,1,41237,1,2,,,,Signal,
140266,77797,,40126,2,2,41239,1,1,,,,Signal,
140267,77797,,41328,2,2,41236,1,2,,,,Signal,
140268,77797,,41328,1,2,41237,1,2,,,,Signal,
140269,77797,,41328,1,1,41238,1,2,,,,Signal,
140307,76291,,40288,1,3,41252,1,3,,,,Signal,
140308,76291,,40288,1,1,41253,1,2,,,,Signal,
140309,76291,,40288,3,3,41254,1,1,,,,Signal,
140312,76291,,40353,1,3,41251,1,3,,,,Signal,
140313,76291,,40353,3,3,41253,1,2,,,,Signal,
140314,76291,,40353,1,1,41254,1,1,,,,Signal,
140317,76291,,40356,2,2,41251,1,3,,,,Signal,
140318,76291,,40356,1,1,41252,1,3,,,,Signal,
140319,76291,,40356,1,2,41254,1,1,,,,Signal,
140322,76291,,41321,1,1,41251,1,3,,,,Signal,
140323,76291,,41321,1,1,41252,1,3,,,,Signal,
140324,76291,,41321,1,1,41253,1,2,,,,Signal,
140331,79157,,40333,1,1,41259,1,1,,,,Signal,
140332,79157,,40333,1,1,41260,1,3,,,,Signal,
140333,79157,,40333,1,1,41261,1,3,,,,Signal,
140334,79157,,40336,1,1,41258,1,1,,,,Signal,
140335,79157,,40336,1,1,41260,1,3,,,,Signal,
140336,79157,,40336,1,1,41261,1,3,,,,Signal,
140337,79157,,40340,3,3,41258,1,1,,,,Signal,
140338,79157,,40340,1,1,41259,1,1,,,,Signal,
140339,79157,,40340,1,3,41261,1,3,,,,Signal,
140340,79157,,41423,1,1,41258,1,1,,,,Signal,
140341,79157,,41423,3,3,41259,1,1,,,,Signal,
140342,79157,,41423,1,3,41260,1,3,,,,Signal,
140394,10000225,,36250,1,3,41284,1,3,,,,   ,
140395,10000226,,41357,1,3,41283,1,3,,,,   ,
140408,79152,,40322,2,2,41293,1,3,,,,Signal,
140409,79152,,40322,1,2,41294,1,2,,,,Signal,
140410,79152,,40322,1,1,41295,1,2,,,,Signal,
140411,79152,,40326,1,1,41292,1,2,,,,Signal,
140412,79152,,40326,3,3,41294,1,2,,,,Signal,
140413,79152,,40326,1,3,41295,1,2,,,,Signal,
140414,79152,,40349,1,2,41292,1,2,,,,Signal,
140415,79152,,40349,1,1,41293,1,3,,,,Signal,
140416,79152,,40349,2,2,41295,1,2,,,,Signal,
140417,79152,,41462,3,3,41292,1,2,,,,Signal,
140418,79152,,41462,1,3,41293,1,3,,,,Signal,
140419,79152,,41462,1,1,41294,1,2,,,,Signal,
140420,77847,,36147,1,3,41297,1,3,,,,   ,
140421,77847,,41446,1,3,41296,1,3,,,,   ,
140441,77840,,36127,1,1,41306,1,2,,,,Signal,
140443,77840,,36127,1,1,41308,1,1,,,,Signal,
140444,77840,,36127,1,1,41309,1,2,,,,Signal,
140445,77840,,36188,1,1,41305,1,2,,,,Signal,
140447,77840,,36188,2,2,41308,1,1,,,,Signal,
140448,77840,,36188,1,2,41309,1,2,,,,Signal,
140453,77840,,41358,1,1,41305,1,2,,,,Signal,
140454,77840,,41358,1,1,41306,1,2,,,,Signal,
140456,77840,,41358,1,1,41309,1,2,,,,Signal,
140457,77840,,41463,1,1,41305,1,2,,,,Signal,
140458,77840,,41463,1,1,41306,1,2,,,,Signal,
140460,77840,,41463,1,1,41308,1,1,,,,Signal,
140468,72254,,21889,1,3,41315,1,3,,,,Signal,
140469,72254,,21889,1,1,41316,1,2,,,,Signal,
140473,72254,,40294,1,3,41313,1,3,,,,Signal,
140475,72254,,40294,3,4,41316,1,2,,,,Signal,
140476,72254,,41342,2,2,41313,1,3,,,,Signal,
140478,72254,,41342,1,2,41315,1,3,,,,Signal,
140482,79133,,40290,1,1,41321,1,1,,,,Signal,
140483,79133,,40290,3,3,41322,1,2,,,,Signal,
140484,79133,,40290,1,3,41323,1,2,,,,Signal,
140485,79133,,41254,1,1,41320,1,3,,,,Signal,
140486,79133,,41254,1,1,41322,1,2,,,,Signal,
140487,79133,,41254,1,1,41323,1,2,,,,Signal,
140488,79133,,41344,1,1,41320,1,3,,,,Signal,
140489,79133,,41344,1,2,41321,1,1,,,,Signal,
140490,79133,,41344,2,2,41323,1,2,,,,Signal,
140491,79133,,41480,1,2,41320,1,3,,,,Signal,
140492,79133,,41480,2,2,41321,1,1,,,,Signal,
140493,79133,,41480,1,1,41322,1,2,,,,Signal,
140497,77777,,35935,1,1,41327,1,1,,,,Signal,
140498,77777,,35935,2,2,41328,1,2,,,,Signal,
140499,77777,,35935,1,2,41329,1,1,,,,Signal,
140500,77777,,40129,2,2,41326,1,2,,,,Signal,
140501,77777,,40129,1,2,41328,1,2,,,,Signal,
140502,77777,,40129,1,1,41329,1,1,,,,Signal,
140503,77777,,41239,1,1,41326,1,2,,,,Signal,
140504,77777,,41239,1,1,41327,1,1,,,,Signal,
140505,77777,,41239,1,1,41329,1,1,,,,Signal,
140506,77777,,41698,1,1,41326,1,2,,,,Signal,
140507,77777,,41698,1,1,41327,1,1,,,,Signal,
140508,77777,,41698,1,1,41328,1,2,,,,Signal,
140509,63799,,8219,1,1,41331,1,1,,,,   ,
140510,63799,,41268,1,1,41330,1,1,,,,   ,
140535,10000263,,41316,1,2,41343,1,2,,,,   ,
140536,10000264,,41803,1,2,41342,1,2,,,,   ,
140537,79537,,41322,2,2,41345,1,1,,,,   ,
140538,79537,,41322,1,2,41346,1,2,,,,   ,
140539,79537,,57004,1,1,41344,1,2,,,,   ,
140540,79537,,57004,1,1,41346,1,2,,,,   ,
140541,79537,,57011,1,2,41344,1,2,,,,   ,
140542,79537,,57011,1,1,41345,1,1,,,,   ,
140544,72478,,22393,1,2,41349,1,2,,,,Signal,
140545,72478,,22393,1,1,41350,1,2,,,,Signal,
140546,72478,,22393,2,2,41351,1,2,,,,Signal,
140551,72478,,40350,1,2,41347,1,2,,,,Signal,
140553,72478,,40350,2,2,41350,1,2,,,,Signal,
140554,72478,,40350,1,1,41351,1,2,,,,Signal,
140555,72478,,40352,2,2,41347,1,2,,,,Signal,
140557,72478,,40352,1,1,41349,1,2,,,,Signal,
140558,72478,,40352,1,2,41351,1,2,,,,Signal,
140559,72478,,41534,1,1,41347,1,2,,,,Signal,
140561,72478,,41534,2,2,41349,1,2,,,,Signal,
140562,72478,,41534,1,2,41350,1,2,,,,Signal,
140575,77994,,36594,1,1,41357,1,3,,,,Signal,
140576,77994,,36594,1,1,41358,1,1,,,,Signal,
140577,77994,,36594,1,1,41359,1,3,,,,Signal,
140578,77994,,41284,3,3,41356,1,1,,,,Signal,
140579,77994,,41284,1,1,41358,1,1,,,,Signal,
140580,77994,,41284,1,3,41359,1,3,,,,Signal,
140581,77994,,41308,1,1,41356,1,1,,,,Signal,
140582,77994,,41308,1,1,41357,1,3,,,,Signal,
140583,77994,,41308,1,1,41359,1,3,,,,Signal,
140584,77994,,41429,1,1,41356,1,1,,,,Signal,
140585,77994,,41429,1,3,41357,1,3,,,,Signal,
140586,77994,,41429,3,3,41358,1,1,,,,Signal,
140592,79544,,41447,1,1,41366,1,1,,,,   ,
140593,79544,,41466,1,1,41365,1,1,,,,   ,
140594,77822,,36065,1,1,41368,1,1,,,,Signal,
140595,77822,,36065,1,1,41369,1,1,,,,Signal,
140596,77822,,36100,1,2,41367,1,2,,,,Signal,
140597,77822,,36100,2,2,41369,1,1,,,,Signal,
140598,77822,,41635,1,1,41367,1,2,,,,Signal,
140599,77822,,41635,1,1,41368,1,1,,,,Signal,
140606,63800,,8220,1,1,41374,1,2,,,,Signal,
140607,63800,,8220,1,1,41375,1,2,,,,Signal,
140608,63800,,8220,1,1,41376,1,1,,,,Signal,
140609,63800,,36133,2,2,41373,1,1,,,,Signal,
140610,63800,,36133,1,2,41375,1,2,,,,Signal,
140611,63800,,36133,1,1,41376,1,1,,,,Signal,
140612,63800,,37793,1,1,41373,1,1,,,,Signal,
140613,63800,,37793,1,2,41374,1,2,,,,Signal,
140614,63800,,37793,2,2,41376,1,1,,,,Signal,
140615,63800,,39215,1,1,41373,1,1,,,,Signal,
140616,63800,,39215,1,1,41374,1,2,,,,Signal,
140617,63800,,39215,1,1,41375,1,2,,,,Signal,
140618,79150,,40318,2,2,41378,1,1,,,,Signal,
140619,79150,,40318,1,2,41379,1,2,,,,Signal,
140621,79150,,40319,1,1,41377,1,2,,,,Signal,
140622,79150,,40319,1,1,41379,1,2,,,,Signal,
140624,79150,,40323,1,2,41377,1,2,,,,Signal,
140625,79150,,40323,1,1,41378,1,1,,,,Signal,
140630,79547,,41431,1,1,41382,1,1,,,,   ,
140631,79547,,41431,1,1,41383,1,1,,,,   ,
140632,79547,,41475,1,1,41381,1,1,,,,   ,
140633,79547,,41475,1,1,41383,1,1,,,,   ,
140634,79547,,41548,1,1,41381,1,1,,,,   ,
140635,79547,,41548,1,1,41382,1,1,,,,   ,
140654,77845,,36140,1,1,41392,1,2,,,,   ,
140655,77845,,36140,1,1,41393,1,2,,,,   ,
140656,77845,,41499,1,2,41391,1,1,,,,   ,
140657,77845,,41499,2,2,41393,1,2,,,,   ,
140658,77845,,55459,2,2,41391,1,1,,,,   ,
140659,77845,,55459,1,1,41392,1,2,,,,   ,
140698,72479,,22394,2,2,41413,1,3,,,,Signal,
140699,72479,,22394,1,1,41414,1,3,,,,Signal,
140700,72479,,22394,1,2,41415,1,2,,,,Signal,
140701,72479,,40354,1,1,41412,1,2,,,,Signal,
140702,72479,,40354,1,3,41414,1,3,,,,Signal,
140703,72479,,40354,3,3,41415,1,2,,,,Signal,
140704,72479,,40357,3,3,41412,1,2,,,,Signal,
140705,72479,,40357,1,3,41413,1,3,,,,Signal,
140706,72479,,40357,1,1,41415,1,2,,,,Signal,
140707,72479,,41481,1,2,41412,1,2,,,,Signal,
140708,72479,,41481,1,1,41413,1,3,,,,Signal,
140709,72479,,41481,2,2,41414,1,3,,,,Signal,
140722,77995,,36595,1,1,41421,1,3,,,,Signal,
140723,77995,,36595,1,1,41422,1,1,,,,Signal,
140724,77995,,36595,1,1,41423,1,3,,,,Signal,
140725,77995,,40329,3,3,41420,1,1,,,,Signal,
140726,77995,,40329,1,1,41422,1,1,,,,Signal,
140727,77995,,40329,1,3,41423,1,3,,,,Signal,
140728,77995,,40331,1,1,41420,1,1,,,,Signal,
140729,77995,,40331,1,1,41421,1,3,,,,Signal,
140730,77995,,40331,1,1,41423,1,3,,,,Signal,
140731,77995,,41261,1,1,41420,1,1,,,,Signal,
140732,77995,,41261,1,3,41421,1,3,,,,Signal,
140733,77995,,41261,3,3,41422,1,1,,,,Signal,
140734,79035,,39216,1,1,41425,1,1,,,,   ,
140735,79035,,39216,1,1,41426,1,1,,,,   ,
140736,79035,,41442,1,1,41424,1,1,,,,   ,
140737,79035,,41442,1,1,41426,1,1,,,,   ,
140738,79035,,47537,1,1,41424,1,1,,,,   ,
140739,79035,,47537,1,1,41425,1,1,,,,   ,
140742,79540,,41359,1,3,41430,1,3,,,,   ,
140743,79540,,41542,1,3,41429,1,3,,,,   ,
140744,79548,,41381,1,1,41432,1,1,,,,Signal,
140745,79548,,41381,1,1,41433,1,1,,,,Signal,
140746,79548,,41468,1,1,41431,1,1,,,,Signal,
140747,79548,,41468,1,1,41433,1,1,,,,Signal,
140748,79548,,41491,1,1,41431,1,1,,,,Signal,
140749,79548,,41491,1,1,41432,1,1,,,,Signal,
140750,79548,,41617,1,1,41431,1,1,,,,Signal,
140751,79548,,41617,1,1,41432,1,1,,,,Signal,
140752,79548,,41617,1,1,41433,1,1,,,,Signal,
140767,74769,,35975,1,1,41441,1,1,,,,Signal,
140768,74769,,35975,1,1,41442,1,1,,,,Signal,
140771,74769,,40396,1,1,41440,1,1,,,,Signal,
140772,74769,,40396,1,1,41442,1,1,,,,Signal,
140775,74769,,41425,1,1,41440,1,1,,,,Signal,
140776,74769,,41425,1,1,41441,1,1,,,,Signal,
140783,76323,,41297,1,1,41447,1,1,,,,Signal,
140784,76323,,41297,1,3,41448,1,3,,,,Signal,
140786,76323,,41365,1,1,41446,1,3,,,,Signal,
140787,76323,,41365,1,1,41448,1,3,,,,Signal,
140789,76323,,41656,1,3,41446,1,3,,,,Signal,
140790,76323,,41656,3,3,41447,1,1,,,,Signal,
140817,72481,,22395,1,1,41460,1,2,,,,Signal,
140818,72481,,22395,1,1,41461,1,1,,,,Signal,
140819,72481,,22395,1,1,41462,1,3,,,,Signal,
140820,72481,,22401,1,1,41459,1,1,,,,Signal,
140821,72481,,22401,3,3,41461,1,1,,,,Signal,
